,date,min,max,normal_min,normal_max,precipitation,precipitation_normal
44286,19900403,41.0,46.0,41.1,56.6,12.73,11.53
44287,19900404,41.0,47.0,41.4,57.0,12.73,11.66
44288,19900405,42.0,58.0,41.8,57.5,12.73,11.79
44289,19900406,40.0,52.0,42.1,57.9,12.81,11.92
44290,19900407,33.0,51.0,42.5,58.3,13.06,12.05
44291,19900408,34.0,50.0,42.8,58.8,13.06,12.18
44292,19900409,40.0,62.0,43.2,59.2,13.06,12.32
44293,19900410,48.0,70.0,43.6,59.6,13.20,12.46
44294,19900411,40.0,63.0,43.9,60.1,13.51,12.6
44295,19900412,38.0,54.0,44.3,60.5,13.51,12.74
44296,19900413,33.0,53.0,44.7,60.9,13.51,12.88
44297,19900414,40.0,54.0,45.0,61.3,13.66,13.01
44298,19900415,47.0,66.0,45.4,61.8,15.13,13.15
44299,19900416,49.0,69.0,45.7,62.2,15.13,13.28
44300,19900417,40.0,65.0,46.1,62.6,15.33,13.41
44301,19900418,36.0,54.0,46.5,63.0,15.33,13.54
44302,19900419,41.0,63.0,46.8,63.4,15.33,13.67
44303,19900420,45.0,67.0,47.2,63.8,15.35,13.8
44304,19900421,53.0,61.0,47.5,64.2,15.58,13.94
44305,19900422,49.0,73.0,47.8,64.5,15.58,14.08
44306,19900423,56.0,81.0,48.2,64.9,15.58,14.22
44307,19900424,50.0,65.0,48.5,65.3,15.58,14.36
44308,19900425,48.0,65.0,48.9,65.6,15.73,14.5
44309,19900426,50.0,74.0,49.2,66.0,15.73,14.65
44310,19900427,51.0,91.0,49.5,66.3,15.73,14.79
44311,19900428,69.0,90.0,49.8,66.6,15.73,14.93
44312,19900429,49.0,73.0,50.1,66.9,16.13,15.08
44313,19900430,50.0,56.0,50.4,67.3,16.43,15.21
44314,19900501,54.0,83.0,50.7,67.6,16.43,15.33
44315,19900502,54.0,68.0,51.0,67.9,16.43,15.45
44316,19900503,48.0,72.0,51.3,68.1,16.43,15.58
44317,19900504,49.0,61.0,51.6,68.4,16.66,15.71
44318,19900505,49.0,69.0,51.9,68.7,17.21,15.84
44319,19900506,45.0,68.0,52.2,69.0,17.30,15.97
44320,19900507,50.0,70.0,52.5,69.2,17.30,16.1
44321,19900508,50.0,72.0,52.8,69.5,17.30,16.22
44322,19900509,53.0,82.0,53.0,69.7,17.30,16.34
44323,19900510,56.0,68.0,53.3,70.0,18.97,16.47
44324,19900511,49.0,59.0,53.6,70.2,18.97,16.59
44325,19900512,44.0,64.0,53.9,70.5,18.97,16.7
44326,19900513,53.0,69.0,54.1,70.7,19.74,16.82
44327,19900514,54.0,76.0,54.4,71.0,19.74,16.94
44328,19900515,56.0,73.0,54.7,71.2,19.74,17.05
44329,19900516,58.0,63.0,55.0,71.4,22.06,17.17
44330,19900517,56.0,63.0,55.2,71.7,22.62,17.29
44331,19900518,53.0,69.0,55.5,71.9,22.62,17.4
44332,19900519,51.0,72.0,55.8,72.1,22.62,17.53
44333,19900520,51.0,67.0,56.1,72.4,22.68,17.66
44334,19900521,47.0,51.0,56.4,72.6,22.91,17.79
44335,19900522,44.0,65.0,56.6,72.8,22.91,17.93
44336,19900523,48.0,67.0,56.9,73.1,22.91,18.06
44337,19900524,52.0,71.0,57.2,73.3,22.91,18.2
44338,19900525,53.0,79.0,57.5,73.6,22.91,18.34
44339,19900526,56.0,62.0,57.8,73.8,23.03,18.48
44340,19900527,55.0,70.0,58.1,74.1,23.03,18.61
44341,19900528,56.0,72.0,58.4,74.3,23.03,18.75
44342,19900529,53.0,60.0,58.7,74.6,25.43,18.89
44343,19900530,53.0,72.0,59.1,74.9,25.53,19.03
44344,19900531,50.0,76.0,59.4,75.2,25.53,19.17
44345,19900601,61.0,82.0,59.7,75.4,25.53,19.34
44346,19900602,64.0,84.0,60.0,75.7,25.53,19.5
44347,19900603,68.0,81.0,60.4,76.0,25.58,19.66
44348,19900604,53.0,77.0,60.7,76.3,25.58,19.82
44349,19900605,50.0,73.0,61.0,76.6,25.58,19.99
44350,19900606,56.0,77.0,61.4,76.9,25.58,20.16
44351,19900607,64.0,84.0,61.7,77.2,25.84,20.32
44352,19900608,59.0,78.0,62.0,77.5,26.03,20.49
44353,19900609,62.0,80.0,62.4,77.8,26.22,20.65
44354,19900610,65.0,83.0,62.7,78.1,26.22,20.82
44355,19900611,59.0,72.0,63.1,78.4,26.22,20.98
44356,19900612,55.0,82.0,63.4,78.7,26.22,21.15
44357,19900613,57.0,84.0,63.7,79.0,26.23,21.31
44358,19900614,60.0,68.0,64.1,79.3,26.45,21.48
44359,19900615,60.0,81.0,64.4,79.7,26.45,21.64
44360,19900616,60.0,85.0,64.7,80.0,26.45,21.8
44361,19900617,63.0,83.0,65.0,80.3,26.45,21.96
44362,19900618,65.0,82.0,65.4,80.6,26.93,22.11
44363,19900619,65.0,83.0,65.7,80.8,27.10,22.25
44364,19900620,62.0,80.0,66.0,81.1,27.10,22.39
44365,19900621,65.0,77.0,66.3,81.4,27.11,22.53
44366,19900622,67.0,89.0,66.6,81.7,27.12,22.66
44367,19900623,70.0,83.0,66.8,82.0,27.16,22.79
44368,19900624,68.0,80.0,67.1,82.2,27.16,22.93
44369,19900625,64.0,80.0,67.4,82.5,27.16,23.06
44370,19900626,63.0,84.0,67.6,82.7,27.16,23.2
44371,19900627,69.0,88.0,67.9,82.9,27.16,23.33
44372,19900628,70.0,89.0,68.1,83.2,27.16,23.45
44373,19900629,70.0,86.0,68.3,83.4,27.29,23.58
44374,19900630,69.0,88.0,68.6,83.6,28.03,23.71
44375,19900701,64.0,84.0,68.8,83.8,28.53,23.84
44376,19900702,65.0,76.0,68.9,83.9,28.53,23.96
44377,19900703,64.0,87.0,69.1,84.1,28.53,24.09
44378,19900704,71.0,93.0,69.3,84.3,28.53,24.22
44379,19900705,76.0,95.0,69.5,84.4,28.53,24.35
44380,19900706,68.0,82.0,69.6,84.5,28.53,24.47
44381,19900707,63.0,83.0,69.7,84.7,28.53,24.6
44382,19900708,65.0,80.0,69.8,84.8,28.53,24.73
44383,19900709,72.0,93.0,70.0,84.9,28.64,24.88
44384,19900710,73.0,87.0,70.1,85.0,28.64,25.02
44385,19900711,63.0,76.0,70.1,85.0,28.71,25.17
44386,19900712,58.0,67.0,70.2,85.1,29.27,25.33
44387,19900713,57.0,70.0,70.3,85.1,29.60,25.48
44388,19900714,64.0,74.0,70.3,85.2,29.60,25.64
44389,19900715,68.0,84.0,70.4,85.2,30.01,25.79
44390,19900716,76.0,86.0,70.4,85.2,30.01,25.95
44391,19900717,74.0,89.0,70.5,85.3,30.01,26.1
44392,19900718,72.0,92.0,70.5,85.3,30.01,26.26
44393,19900719,74.0,94.0,70.5,85.3,30.01,26.41
44394,19900720,74.0,91.0,70.5,85.3,30.01,26.57
44395,19900721,71.0,88.0,70.5,85.2,31.14,26.73
44396,19900722,71.0,85.0,70.5,85.2,31.14,26.88
44397,19900723,71.0,87.0,70.5,85.2,31.40,27.03
44398,19900724,69.0,83.0,70.5,85.2,31.40,27.18
44399,19900725,70.0,89.0,70.5,85.1,31.40,27.34
44400,19900726,72.0,88.0,70.4,85.1,31.40,27.49
44401,19900727,70.0,82.0,70.4,85.0,31.40,27.65
44402,19900728,71.0,82.0,70.4,85.0,31.40,27.81
44403,19900729,71.0,86.0,70.3,84.9,31.40,27.97
44404,19900730,68.0,84.0,70.3,84.9,31.40,28.13
44405,19900731,68.0,89.0,70.2,84.8,31.54,28.31
44406,19900801,64.0,85.0,70.2,84.7,31.54,28.47
44407,19900802,64.0,89.0,70.1,84.7,31.54,28.62
44408,19900803,68.0,93.0,70.1,84.6,31.54,28.78
44409,19900804,71.0,92.0,70.0,84.5,31.54,28.95
44410,19900805,69.0,79.0,70.0,84.5,31.65,29.11
44411,19900806,68.0,84.0,69.9,84.4,33.95,29.27
44412,19900807,71.0,85.0,69.8,84.3,35.30,29.42
44413,19900808,68.0,87.0,69.8,84.2,35.30,29.58
44414,19900809,69.0,82.0,69.7,84.2,35.36,29.73
44415,19900810,70.0,76.0,69.6,84.1,40.00,29.88
44416,19900811,68.0,84.0,69.6,84.0,41.50,30.02
44417,19900812,69.0,89.0,69.5,83.9,41.50,30.17
44418,19900813,69.0,86.0,69.4,83.8,41.93,30.31
44419,19900814,66.0,85.0,69.3,83.7,41.95,30.46
44420,19900815,68.0,85.0,69.2,83.6,41.95,30.61
44421,19900816,68.0,87.0,69.1,83.5,41.95,30.75
44422,19900817,71.0,91.0,69.0,83.4,41.95,30.9
44423,19900818,72.0,89.0,68.9,83.3,41.95,31.04
44424,19900819,58.0,82.0,68.8,83.2,41.97,31.18
44425,19900820,59.0,68.0,68.7,83.0,41.97,31.33
44426,19900821,58.0,69.0,68.5,82.9,42.04,31.48
44427,19900822,65.0,78.0,68.4,82.8,42.04,31.62
44428,19900823,65.0,69.0,68.3,82.6,42.12,31.77
44429,19900824,67.0,71.0,68.1,82.5,42.87,31.91
44430,19900825,70.0,83.0,68.0,82.3,42.87,32.06
44431,19900826,70.0,89.0,67.8,82.1,42.87,32.19
44432,19900827,70.0,90.0,67.6,81.9,43.31,32.34
44433,19900828,68.0,88.0,67.4,81.7,43.68,32.48
44434,19900829,66.0,86.0,67.3,81.5,43.90,32.61
44435,19900830,65.0,84.0,67.1,81.3,43.90,32.74
44436,19900831,63.0,83.0,66.9,81.1,43.90,32.87
44437,19900901,64.0,86.0,66.6,80.9,43.90,33.01
44438,19900902,69.0,89.0,66.4,80.7,43.90,33.15
44439,19900903,66.0,79.0,66.2,80.4,43.90,33.28
44440,19900904,58.0,76.0,65.9,80.1,43.90,33.42
44441,19900905,63.0,80.0,65.7,79.9,43.90,33.56
44442,19900906,71.0,83.0,65.4,79.6,43.90,33.7
44443,19900907,70.0,86.0,65.2,79.3,43.90,33.83
44444,19900908,57.0,70.0,64.9,79.0,43.90,33.96
44445,19900909,54.0,71.0,64.6,78.7,43.90,34.1
44446,19900910,65.0,81.0,64.3,78.4,43.95,34.24
44447,19900911,65.0,86.0,64.0,78.0,43.95,34.38
44448,19900912,70.0,82.0,63.7,77.7,43.95,34.51
44449,19900913,70.0,82.0,63.4,77.4,43.95,34.65
44450,19900914,68.0,81.0,63.0,77.0,43.95,34.8
44451,19900915,64.0,81.0,62.7,76.6,44.12,34.95
44452,19900916,56.0,71.0,62.4,76.3,44.22,35.11
44453,19900917,49.0,61.0,62.0,75.9,44.48,35.26
44454,19900918,44.0,67.0,61.7,75.5,44.48,35.41
44455,19900919,49.0,66.0,61.3,75.1,44.73,35.57
44456,19900920,55.0,71.0,60.9,74.7,44.73,35.72
44457,19900921,50.0,71.0,60.6,74.3,44.73,35.87
44458,19900922,59.0,64.0,60.2,73.9,45.76,36.01
44459,19900923,53.0,68.0,59.8,73.5,45.76,36.15
44460,19900924,48.0,62.0,59.5,73.1,45.76,36.29
44461,19900925,50.0,72.0,59.1,72.7,45.76,36.43
44462,19900926,59.0,74.0,58.7,72.3,45.89,36.57
44463,19900927,57.0,77.0,58.3,71.9,45.89,36.72
44464,19900928,58.0,78.0,57.9,71.5,45.89,36.87
44465,19900929,61.0,78.0,57.5,71.0,45.89,37.02
44466,19900930,61.0,74.0,57.2,70.6,46.14,37.18
44467,19901001,52.0,69.0,56.8,70.2,46.14,37.32
44468,19901002,56.0,69.0,56.4,69.8,46.14,37.47
44469,19901003,50.0,71.0,56.0,69.4,46.14,37.61
44470,19901004,57.0,73.0,55.6,69.0,46.24,37.75
44471,19901005,53.0,75.0,55.3,68.6,46.24,37.9
44472,19901006,61.0,84.0,54.9,68.2,46.24,38.04
44473,19901007,62.0,82.0,54.5,67.8,46.24,38.19
44474,19901008,67.0,81.0,54.1,67.4,47.09,38.34
44475,19901009,68.0,84.0,53.8,67.0,48.01,38.49
44476,19901010,68.0,80.0,53.4,66.6,48.46,38.63
44477,19901011,67.0,77.0,53.0,66.2,48.48,38.77
44478,19901012,66.0,78.0,52.7,65.8,48.70,38.91
44479,19901013,69.0,74.0,52.3,65.5,49.12,39.04
44480,19901014,68.0,80.0,52.0,65.1,49.12,39.18
44481,19901015,58.0,77.0,51.6,64.7,49.12,39.33
44482,19901016,52.0,69.0,51.3,64.4,49.12,39.47
44483,19901017,52.0,72.0,50.9,64.0,49.12,39.62
44484,19901018,52.0,73.0,50.6,63.6,49.97,39.76
44485,19901019,47.0,58.0,50.3,63.3,49.97,39.91
44486,19901020,42.0,63.0,49.9,62.9,49.97,40.05
44487,19901021,47.0,66.0,49.6,62.6,49.97,40.2
44488,19901022,57.0,69.0,49.3,62.3,49.99,40.35
44489,19901023,61.0,66.0,48.9,61.9,52.52,40.49
44490,19901024,52.0,66.0,48.6,61.6,52.52,40.63
44491,19901025,46.0,63.0,48.3,61.2,52.52,40.78
44492,19901026,40.0,51.0,48.0,60.9,52.52,40.92
44493,19901027,35.0,54.0,47.7,60.6,52.52,41.05
44494,19901028,45.0,56.0,47.4,60.2,52.52,41.18
44495,19901029,42.0,51.0,47.1,59.9,52.52,41.31
44496,19901030,40.0,60.0,46.7,59.6,52.52,41.44
44497,19901031,48.0,64.0,46.4,59.2,52.52,41.56
44498,19901101,46.0,66.0,46.1,58.9,52.52,41.68
44499,19901102,54.0,73.0,45.8,58.6,52.52,41.8
44500,19901103,58.0,78.0,45.5,58.2,52.52,41.92
44501,19901104,58.0,73.0,45.3,57.9,52.52,42.04
44502,19901105,53.0,64.0,45.0,57.6,52.52,42.15
44503,19901106,45.0,63.0,44.7,57.2,52.71,42.27
44504,19901107,41.0,54.0,44.4,56.9,52.71,42.38
44505,19901108,36.0,49.0,44.1,56.6,52.71,42.5
44506,19901109,32.0,51.0,43.8,56.2,52.71,42.62
44507,19901110,45.0,62.0,43.5,55.9,54.41,42.74
44508,19901111,40.0,49.0,43.2,55.6,54.41,42.85
44509,19901112,36.0,48.0,42.9,55.2,54.41,42.96
44510,19901113,34.0,42.0,42.7,54.9,54.41,43.07
44511,19901114,33.0,50.0,42.4,54.5,54.41,43.18
44512,19901115,41.0,67.0,42.1,54.2,54.41,43.29
44513,19901116,53.0,71.0,41.8,53.9,54.41,43.4
44514,19901117,41.0,59.0,41.5,53.5,54.61,43.52
44515,19901118,33.0,44.0,41.3,53.2,54.61,43.63
44516,19901119,30.0,50.0,41.0,52.8,54.61,43.75
44517,19901120,36.0,54.0,40.7,52.5,54.61,43.87
44518,19901121,39.0,55.0,40.4,52.1,54.61,43.99
44519,19901122,39.0,56.0,40.2,51.8,54.61,44.11
44520,19901123,48.0,51.0,39.9,51.4,54.93,44.23
44521,19901124,43.0,51.0,39.6,51.1,55.23,44.35
44522,19901125,44.0,65.0,39.3,50.7,55.23,44.48
44523,19901126,43.0,56.0,39.1,50.4,55.23,44.61
44524,19901127,44.0,64.0,38.8,50.0,55.23,44.74
44525,19901128,55.0,69.0,38.5,49.7,55.23,44.87
44526,19901129,38.0,69.0,38.3,49.4,55.34,45.0
44527,19901130,34.0,45.0,38.0,49.0,55.34,45.14
44528,19901201,36.0,53.0,37.7,48.7,55.34,45.28
44529,19901202,42.0,57.0,37.5,48.4,55.34,45.43
44530,19901203,38.0,53.0,37.2,48.0,56.55,45.58
44531,19901204,35.0,60.0,36.9,47.7,57.50,45.73
44532,19901205,32.0,36.0,36.7,47.4,57.50,45.88
44533,19901206,31.0,47.0,36.4,47.1,57.50,46.03
44534,19901207,37.0,47.0,36.1,46.7,57.50,46.18
44535,19901208,38.0,49.0,35.9,46.4,57.50,46.33
44536,19901209,36.0,49.0,35.6,46.1,57.50,46.47
44537,19901210,36.0,54.0,35.3,45.8,57.50,46.63
44538,19901211,30.0,39.0,35.1,45.5,57.50,46.77
44539,19901212,35.0,51.0,34.8,45.2,57.50,46.92
44540,19901213,41.0,60.0,34.5,44.9,57.50,47.06
44541,19901214,30.0,41.0,34.3,44.6,57.50,47.21
44542,19901215,33.0,49.0,34.0,44.3,57.97,47.35
44543,19901216,40.0,48.0,33.8,44.1,58.23,47.49
44544,19901217,37.0,49.0,33.5,43.8,58.23,47.63
44545,19901218,39.0,58.0,33.2,43.5,58.67,47.78
44546,19901219,39.0,52.0,33.0,43.3,58.67,47.92
44547,19901220,32.0,45.0,32.7,43.0,58.67,48.06
44548,19901221,45.0,59.0,32.5,42.8,58.97,48.2
44549,19901222,58.0,61.0,32.2,42.5,58.97,48.34
44550,19901223,57.0,66.0,32.0,42.3,59.24,48.48
44551,19901224,29.0,63.0,31.7,42.1,59.68,48.62
44552,19901225,22.0,31.0,31.5,41.9,59.68,48.76
44553,19901226,25.0,36.0,31.2,41.7,59.68,48.88
44554,19901227,21.0,28.0,31.0,41.5,59.75,49.01
44555,19901228,24.0,36.0,30.7,41.3,60.80,49.14
44556,19901229,35.0,43.0,30.5,41.1,60.80,49.27
44557,19901230,40.0,60.0,30.3,40.9,60.82,49.4
44558,19901231,27.0,60.0,30.1,40.7,60.92,49.52
44559,19910101,25.0,39.0,29.8,40.6,0.00,0.12
44560,19910102,35.0,50.0,29.6,40.4,0.00,0.24
44561,19910103,32.0,40.0,29.4,40.3,0.00,0.35
44562,19910104,27.0,36.0,29.2,40.1,0.00,0.48
44563,19910105,27.0,41.0,29.0,40.0,T,0.6
44564,19910106,37.0,44.0,28.9,39.9,T,0.73
44565,19910107,23.0,39.0,28.7,39.7,T,0.85
44566,19910108,19.0,29.0,28.5,39.6,0.02,0.96
44567,19910109,27.0,36.0,28.3,39.5,0.39,1.08
44568,19910110,28.0,41.0,28.2,39.5,0.39,1.2
44569,19910111,21.0,33.0,28.1,39.4,1.24,1.33
44570,19910112,31.0,37.0,27.9,39.3,1.95,1.45
44571,19910113,25.0,37.0,27.8,39.2,1.95,1.57
44572,19910114,22.0,38.0,27.7,39.2,1.95,1.69
44573,19910115,34.0,50.0,27.6,39.2,1.95,1.81
44574,19910116,38.0,55.0,27.5,39.1,2.75,1.93
44575,19910117,40.0,49.0,27.4,39.1,2.75,2.05
44576,19910118,37.0,42.0,27.3,39.1,2.75,2.16
44577,19910119,35.0,49.0,27.3,39.1,2.75,2.27
44578,19910120,42.0,52.0,27.2,39.1,2.75,2.39
44579,19910121,16.0,45.0,27.2,39.1,3.05,2.5
44580,19910122,10.0,20.0,27.2,39.1,3.05,2.62
44581,19910123,17.0,35.0,27.1,39.2,3.05,2.73
44582,19910124,26.0,39.0,27.1,39.2,3.05,2.85
44583,19910125,17.0,26.0,27.1,39.3,3.05,2.96
44584,19910126,20.0,34.0,27.2,39.3,3.05,3.07
44585,19910127,28.0,41.0,27.2,39.4,3.05,3.18
44586,19910128,40.0,49.0,27.2,39.5,3.05,3.29
44587,19910129,36.0,50.0,27.3,39.6,3.05,3.41
44588,19910130,43.0,53.0,27.3,39.7,3.27,3.52
44589,19910131,26.0,49.0,27.4,39.8,3.38,3.64
44590,19910201,23.0,35.0,27.5,39.9,3.38,3.76
44591,19910202,32.0,51.0,27.6,40.0,3.38,3.87
44592,19910203,40.0,64.0,27.7,40.1,3.38,3.98
44593,19910204,46.0,68.0,27.8,40.3,3.38,4.09
44594,19910205,51.0,70.0,27.9,40.4,3.38,4.21
44595,19910206,41.0,58.0,28.0,40.6,3.64,4.32
44596,19910207,40.0,44.0,28.2,40.7,3.83,4.42
44597,19910208,40.0,47.0,28.3,40.9,3.83,4.53
44598,19910209,39.0,55.0,28.5,41.0,3.83,4.63
44599,19910210,37.0,49.0,28.6,41.2,3.83,4.73
44600,19910211,23.0,39.0,28.8,41.4,3.83,4.84
44601,19910212,17.0,30.0,28.9,41.6,3.83,4.95
44602,19910213,29.0,41.0,29.1,41.8,3.89,5.06
